,text,origins
4574,Deze kaders inclusief verantwoordelijkheden en bevoegdheden zijn helder zie hoofdstuk 1 voor nadere onderbouwing zo blijkt ook uit de interviews met zowel de inspectie als de scholen,31
4576,Dat neemt niet weg dat er ook aandachtspunten zijn,31
4577,De belangrijkste lichten we hieronder toe,31
4578,Verschillende perspectieven in de praktijk De inspectie loopt bij het toezicht op B3scholen in de praktijk aan tegen verschillende dilemmas,31
4579,Deze dilemmas worden ook zichtbaar in de verschillende perspectieven die uit ons onderzoek naar voren komen,31
4580,Daarom is er geen pasklare oplossing te geven voor de aandachtspunten die er zijn rond de zaken die beter kunnen,31
4581,Wel geven we in dit onderzoek de verschillende oplossingsmogelijkheden die gezien worden waar de verschillende partijen inspectie en departement afwegingen kunnen maken,31
4582,Hieronder een overzicht van deze aandachtspunten zie hoofdstuk 2 en 3 voor nadere onderbouwing,31
4583,De relatie met de inspectie wordt als positief ervaren waarbij sommige scholen hun afhankelijkheid van de inspecteur als risico zien De relatie met de inspectie wordt door de geïnterviewden als positief ervaren,31
4584,Tussen de scholen en inspectie zijn de lijnen kort,31
4585,De scholen en de inspectie weten elkaar te vinden,31
4586,De inspectie wordt gezien als professioneel en als kritische vriend die meedenkt en zich wil verdiepen in de visie van de school,31
4587,Verschillende vraaggestuurde scholen geven daarnaast aan erg afhankelijk te zijn van de inspectie vanwege de impact die het onderzoek en het oordeel heeft op de leerlingen en de school,31
4588,Omdat het tijd kost voor een inspecteur om de school goed te leren kennen en de onderwijsvisie te doorgronden is continuïteit aan de kant van de inspectie voor deze scholen extra belangrijk,31
4589,Meerdere scholen wijzen op het risico dat een volgende inspecteur mogelijk vanuit een te traditioneel perspectief naar de school kijkt,31
4590,De grenzen van vrijheid van onderwijs leiden tot discussies In de praktijk blijkt dat vooral de vertaalslag van de onderzoekskaders naar de schoolvisie tot discussies leidt,31
4591,De wettelijke eisen zijn soms erg algemeen geformuleerd wat zowel voor de scholen als voor de inspectie lastig is bij deze vertaalslag,31
4592,Hoewel de vrijheid van onderwijs een van de uitgangspunten is en de inspectie bij de beoordeling van de scholen zo veel mogelijk aansluit op de visie van de school betekent dit niet dat de inspectie alles goed vindt,31
4593,Zo heeft de inspectie 6 van 43 Toezicht op B3scholen 3 Het gehanteerde referentiekader voor goed toezicht is onder andere gebaseerd op de Kaderstellende visie op toezicht,31
4594,Voor een nadere toelichting zie hoofdstuk 4 verwachtingen ten aanzien van bijvoorbeeld de ontwikkeling en leerresultaten van leerlingen en het onderwijsaanbod,31
4595,Verschillende vraaggestuurde scholen geven aan dat de eisen die de inspectie hanteert teveel zijn afgeleid van het traditionele aanbodgerichte bekostigd onderwijs,31
4596,Dit raakt aan de meer principiële discussie over vrijheid van onderwijs die verschillende standpunten kent,31
4597,Het is echter mogelijk dat scholen minder ruimte ervaren dan de inspectie heeft bedoeld,31
4598,In dat geval kan communicatie helpen,31
4599,Als er daadwerkelijk onvoldoende ruimte is binnen de wettelijke kaders dan is het aan de inspectie of aan de scholen om dit bij het ministerie te agenderen,31
4600,Het toezicht wordt als bureaucratisch ervaren De wettelijke eisen zijn soms erg algemeen geformuleerd wat voor de inspectie lastig is en tot veel afstemming binnen het team leidt,31
4601,Volgens de scholen die we hebben gesproken kijkt de inspectie te weinig naar de echte onderwijskwaliteit en richt de inspectie zich vooral op bureaucratische informatie eisen meetbare normen en vinklijstjes,31
4602,Om het toezicht beter te laten aansluiten bij de B3scholen in het algemeen en de vraaggestuurde scholen in het bijzonder nodigen de scholen de inspectie uit om écht en anders te komen kijken naar de kwaliteit van het onderwijs,31
4603,Ook andere geïnterviewden pleiten voor een totaalbeoordeling vanuit de schoolvisie inclusief de consistente toepassing daarvan in de praktijk en nadruk op verbeterafspraken,31
4604,Vooral kleine nieuwe scholen zijn risicovol Er zijn bij zowel de inspectie als verschillende scholen vanuit vrijheid van onderwijs zorgen over de hele kleine scholen,31
4605,Dit zijn scholen die vaak min of meer uit nood zijn ontstaan omdat de eigen kinderen van de oprichter elders niet goed terecht kunnen,31
4606,Vaak zijn er bij deze scholen twijfels over het borgen van de kwaliteit en zorgen over de continuïteit,31
4607,Het eerder en steviger inzetten van de kennismakingsgesprekken door de inspectie kan daarbij helpen,31
4608,Op die manier wordt eerder duidelijk wat het betekent om een school op te richten,31
4609,Sommige geïnterviewden pleiten voor starteisen,31
4610,Dit gaat volgens anderen echter in tegen het principe van vrijheid van onderwijs en het zonder belemmeringen starten van een school,31
4611,Als mogelijke alternatieven noemen enkele geïnterviewde scholen het intensief en langer volgen of begeleiden van de school bij de oprichting,31
4612,Het toezicht is relatief intensief waarbij de prioritering van de capaciteit plaatsvindt op basis van impliciete risicoafweging De beschikbare capaciteit is volgens de inspectie op dit moment krap,31
4613,Dit betekent dat op piekmomenten flexibiliteit binnen het team en binnen de inspectie als geheel nodig is om tijdelijk extra capaciteit bij te schakelen,31
4614,Op basis van een impliciete risicoafweging is gekozen voor relatief intensief toezicht op B3scholen,31
4616,Bijna de helft van de onderzoeken bezoeken van de afgelopen vijf jaar heeft plaatsgevonden bij nieuwe scholen,31
4617,De inspectie komt bij de meeste scholen iedere twee jaar langs tenzij er weinig risicos zijn,31
4618,Slechts zes scholen lt 10 worden op dit moment een keer per drie jaar bezocht,31
4619,De stap naar eens in de vier jaar is nog niet gemaakt,31
4620,Dit vindt de inspectie gezien de risicos nog te riskant,31
4621,Aanvullend kan de inspectie een herstelopdracht geven als een school niet voldoet aan de wet,31
4623,De afgelopen vijf jaar raakt de helft van de bezoeken bij de kleinste scholen slechts 17 van de leerlingen,31
4624,Inzicht in de risicoafwegingen in relatie tot de werkelijke tijdsbesteding kan de inspectie helpen de keuzes te onderbouwen ook als er structureel of incidenteel tekort aan capaciteit is,31
4625,Aandacht gevraagd voor passend onderwijs en andere financiële constructies Zowel in de interviews met de inspectie als in verschillende andere interviews is ingegaan op passend onderwijs en de rol van B3scholen daarbij,31
4626,Sommige geïnterviewden pleiten voor een meer integrale benadering van passend onderwijs en de rol die B3scholen daarbij kunnen spelen,31
4627,Volgens veel van deze geïnterviewden zou je dat ook financieel moeten kunnen organiseren wat met de huidige wetgeving niet mogelijk is,31
4628,Aan de andere kant zijn er ook geïnterviewden die aangeven dat het geen taak is van B3scholen maar van de samenwerkingsverbanden om voor deze leerlingen passend onderwijs te bieden,31
4629,Dit is precies het dilemma waar ook de inspectie mee te maken heeft,31
4630,Daarnaast zijn enkele andere financiële constructies als aandachtspunt genoemd in de interviews,31
4631,Bijvoorbeeld de kosten om te voldoen aan bepaalde toezichtcriteria waarvoor bekostigde scholen een tegemoetkoming ontvangen en waarvoor B3 scholen niet in aanmerking komen,31
4632,Genoemd worden kosten voor bijscholing en registratie om te voldoen aan de bevoegdheidseisen en extra kosten die B3scholen maken omdat de veiligheidsmonitor niet gratis beschikbaar wordt gesteld,31
4633,Verder is in interviews gewezen op het bestaan van financiële constructies waarbij de grenzen tussen bekostigd en niet bekostigd onderwijs worden opgezocht en waarvan geïnterviewden zich soms afvragen of dat wenselijk is en waar mogelijk handhaving nodig is,31
4634,In dit kader wordt het bekostigde internationaal onderwijs genoemd die naast hun bekostiging een ouderbijdrage vragen,31
4635,Ook vermenging van schoolse en buitenschoolse activiteiten worden genoemd,31
4636,De inspectie wijst verder nog op klachten van enkele ouders over dat er geen tegemoetkoming in de studiekosten is bij staatsexamens,31
4637,Leren van B3scholen Verschillende geïnterviewden geven aan dat het bekostigd onderwijs en de samenwerkingsverbanden kunnen leren van hoe B3scholen leerlingen die in het reguliere onderwijs geen plek vinden passend onderwijs bieden,31
4638,Ook wordt erop gewezen dat de kennis van de inspectie over fundamentele onderwijsinnovatie enerzijds kan worden versterkt door wetenschappelijk onderzoek en anderzijds breder binnen de inspectie en het departement kan worden benut,31
4639,Leeswijzer rapport De onderbouwing van het algemeen beeld uit deze managementsamenvatting wordt gegeven in hoofdstuk 1 tot en met 3 van dit rapport,31
4640,In hoofdstuk 1 beschrijven we de kaders en werkwijze van het toezicht op de B3scholen zoals deze blijkt uit wetgeving en de speciaal voor het niet bekostigd onderwijs NBO ontwikkelde onderzoekskaders en werkwijze,31
4641,In hoofdstuk 2 spiegelen we de inrichting en uitvoering van het toezicht op de B3scholen aan een referentiekader voor goed toezicht,31
4642,In het verlengde daarvan beschrijven we in hoofdstuk 3 de aandachtspunten en verbetermogelijkheden die volgen uit onze analyse,31
4643,In hoofdstuk 4 is een verantwoording van dit onderzoek opgenomen,31
4644,De managementreactie van de opdrachtgever op dit rapport is opgenomen in bijlage 1,31
4647,Dit betreft de eisen en rol van de inspectie bij het erkennen van een B3school het adviseren over het intrekken van deze erkenning en de mogelijkheid dat maatregelen getroffen worden bij tekortschieten van de kwaliteit,31
4649,Dit zijn de zogeheten B3scholen,31
4650,Een B3school moet volgens de Leerplichtwet voldoen aan een deel van de eisen zoals gesteld in de WPO en de WVO,31
4651,De WOT vormt nadat een B3school is erkend de grondslag voor het toezicht op het onderwijs en geldt expliciet ook voor niet bekostigde instellingen art1g,31
4652,Krachtens de WOT art3 is het toezicht op het onderwijs opgedragen aan de inspectie,31
4653,In artikel 13 in de WOT is geregeld dat de minister op voordracht van de inspectie en in overleg met vertegenwoordigers van het onderwijsveld en andere betrokkenen de kaders vaststelt waarin de werkwijze voor onderzoek is vastgelegd,31
4654,In de Leerplichtwet is geregeld dat de inspectie adviseert en beslist bij het erkennen van een B3school LW art1a1 lid2 verwijzend naar WOT art11b lid7,31
4655,Indien de school niet voldoet aan de wettelijke eisen doet de inspectie een voorstel aan minister voor het intrekken van de erkenning,31
4656,De minister besluit daarover LW art1a1 lid3 verwijzend naar WOT art14,31
4657,De inspectie heeft op basis van de WOT de taak de kwaliteit van onderwijs wettelijke eisen te beoordelen en de ontwikkeling van de kwaliteit van het onderwijs te bevorderen,31
4658,Het regulier onderzoek dat de inspectie hiervoor uitvoert is geregeld in artikel 11 van de WOT,31
4661,Verder is de kwaliteitszorg geen wettelijke eis bij het toezicht op het nietbekostigd onderwijs,31
4662,Dit maakt daarmee geen onderdeel uit van de wettelijke taak van de inspectie en beperkt wat de inspectie op dat punt kan vragen van scholen,31
4663,De eisen en werkwijze voor B3scholen zijn nader uitgewerkt in het Onderzoekskader 2017 niet bekostigd primair onderwijs PO en het Onderzoekskader 2017 niet bekostigd voortgezet onderwijs VO zie bijlage 2,31
4664,Om tot een oordeel te kunnen komen op basis van deze onderzoekscriteria zijn daar waar nodig per kwaliteitsaspect één of meer subcriteria geformuleerd,31
4665,Op basis van deze kaders spreekt de inspectie een oordeel uit over de naleving van de wettelijke eisen zoals gesteld in de WPO en WVO,31
4666,Tevens geeft de inspectie haar bevindingen over enkele nietwettelijke eisen gericht op de ontwikkeling in het bijzonder van de kwaliteit van het onderwijs,31
4667,Deze onderzoekscriteria zijn niet rechtstreeks op de wet gebaseerd en maken daarmee anders dan in het bekostigd onderwijs geen onderdeel uit van de wettelijke taak maar van de stimulerende taak van de inspectie,31
4668,Een negatief resultaat op een van de subcriteria leidt bij deze onderzoekscriteria tot het resultaat kan beter,31
4669,Dit heeft geen gevolgen voor de vraag of de leerlingen hun leerplicht kunnen vervullen op de school,31
4670,Bij het adviesbezoek gaat het uitsluitend om naleving van de wettelijke eisen,31
4671,In het niet bekostigd onderwijs is minder vastlegging in documenten verplicht dan in het bekostigd onderwijs,31
4672,Zo is het schoolplan alleen verplicht voor zover het ziet op het burgerschapsonderwijs,31
4673,Daarmee verschilt ook de invulling van het kwaliteitsonderzoek in het nietbekostigd onderwijs met het bekostigd onderwijs,31
4674,Het beperkt wat de inspectie kan vragen over kwaliteitszorg,31
4675,In het Onderzoekskader NBO staat dat dit voor het kwaliteitsonderzoek betekent dat de inspectie bij het onderzoek uitgaat van het schoolplan voor zover dat er is,31
4677,Daarbij zijn vrijheid van onderwijs en proportionaliteit belangrijke uitgangspunten5 Vrijheid van onderwijs Zolang er sprake is van naleving van de wettelijke eisen van deugdelijkheid hebben instellingen de ruimte om hun eigen keuzen te maken bij de vormgeving van het onderwijs,31
